startprofiel,startprofiel+extra,LF  startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,verlies aan energie,390 of 360A,profiel 360/390A afhankelijk van LF,verlies aan energie2,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel2 360/390A
0.593478261,0.890217391,0.261665774,0.890217391,0.261665774,507,0,0,390,0.890217391,0,0,,,,
1.780434783,2.670652174,0.260305139,2.670652174,0.260305139,507,0,0,390,2.670652174,0,0,,,,
1.780434783,2.670652174,0.258810671,2.670652174,0.258810671,507,0,0,390,2.670652174,0,0,,,,
2.967391304,4.451086957,0.257160064,4.451086957,0.257160064,507,0,0,390,4.451086957,0,0,,,,
7.12173913,10.6826087,0.255732512,10.6826087,0.255732512,507,0,0,390,10.6826087,0,0,,,,
5.934782609,8.902173913,0.254371877,8.902173913,0.254371877,507,0,0,390,8.902173913,0,0,,,,
2.967391304,4.451086957,0.252944325,4.451086957,0.252944325,507,0,0,390,4.451086957,0,0,,,,
0.593478261,0.890217391,0.251159886,0.890217391,0.251159886,507,0,0,390,0.890217391,0,0,,,,
5.934782609,8.902173913,0.249620807,8.902173913,0.249620807,507,0,0,390,8.902173913,0,0,,,,
5.341304348,8.011956522,0.248104033,8.011956522,0.248104033,507,0,0,390,8.011956522,0,0,,,,
2.967391304,4.451086957,0.246252677,4.451086957,0.246252677,507,0,0,390,4.451086957,0,0,,,,
6.52826087,9.792391304,0.244802819,9.792391304,0.244802819,507,0,0,390,9.792391304,0,0,,,,
9.495652174,14.24347826,0.243553712,14.24347826,0.243553712,507,0,0,390,14.24347826,0,0,,,,
16.02391304,24.03586957,0.241992327,24.03586957,0.241992327,507,0,0,390,24.03586957,0,0,,,,
23.73913043,35.60869565,0.240966274,35.60869565,0.240966274,507,0,0,390,35.60869565,0,0,,,,
38.57608696,57.86413043,0.240698608,57.86413043,0.240698608,507,0,0,390,57.86413043,0,0,,,,
36.79565217,55.19347826,0.240921663,55.19347826,0.240921663,507,0,0,390,55.19347826,0,0,,,,
47.47826087,71.2173913,0.241055496,71.2173913,0.241055496,507,0,0,390,71.2173913,0,0,,,,
67.06304348,100.5945652,0.242059243,100.5945652,0.242059243,507,0,0,390,100.5945652,0,0,,,,
51.6326087,77.44891304,0.242527659,77.44891304,0.242527659,507,0,0,390,77.44891304,0,0,,,,
55.19347826,82.79021739,0.243375268,82.79021739,0.243375268,507,0,0,390,82.79021739,0,0,,,,
48.66521739,72.99782609,0.244222877,72.99782609,0.244222877,507,0,0,390,72.99782609,0,0,,,,
49.25869565,73.88804348,0.244981263,73.88804348,0.244981263,507,0,0,390,73.88804348,0,0,,,,
42.13695652,63.20543478,0.245115096,63.20543478,0.245115096,507,0,0,390,63.20543478,0,0,,,,
43.32391304,64.98586957,0.245137402,64.98586957,0.245137402,507,0,0,390,64.98586957,0,0,,,,
47.47826087,71.2173913,0.244958958,71.2173913,0.244958958,507,0,0,390,71.2173913,0,0,,,,
40.95,61.425,0.244312099,61.425,0.244312099,507,0,0,390,61.425,0,0,,,,
41.54347826,62.31521739,0.242773019,62.31521739,0.242773019,507,0,0,390,62.31521739,0,0,,,,
36.79565217,55.19347826,0.239717166,55.19347826,0.239717166,507,0,0,390,55.19347826,0,0,,,,
29.08043478,43.62065217,0.235099929,43.62065217,0.235099929,507,0,0,390,43.62065217,0,0,,,,
24.3326087,36.49891304,0.230973412,36.49891304,0.230973412,507,0,0,390,36.49891304,0,0,,,,
25.51956522,38.27934783,0.227248394,38.27934783,0.227248394,507,0,0,390,38.27934783,0,0,,,,
24.92608696,37.38913043,0.22390257,37.38913043,0.22390257,507,0,0,390,37.38913043,0,0,,,,
21.36521739,32.04782609,0.219575303,32.04782609,0.219575303,507,0,0,390,32.04782609,0,0,,,,
24.92608696,37.38913043,0.215448787,37.38913043,0.215448787,507,0,0,390,37.38913043,0,0,,,,
42.73043478,64.09565217,0.212102962,64.09565217,0.212102962,507,0,0,390,64.09565217,0,0,,,,
56.38043478,84.57065217,0.208132584,84.57065217,0.208132584,507,0,0,390,84.57065217,0,0,,,,
43.32391304,64.98586957,0.202957709,64.98586957,0.202957709,507,0,0,390,64.98586957,0,0,,,,
36.79565217,55.19347826,0.198273555,55.19347826,0.198273555,507,0,0,390,55.19347826,0,0,,,,
32.04782609,48.07173913,0.195061563,48.07173913,0.195061563,507,0,0,390,48.07173913,0,0,,,,
41.54347826,62.31521739,0.191693433,62.31521739,0.191693433,507,0,0,390,62.31521739,0,0,,,,
30.2673913,45.40108696,0.189217523,45.40108696,0.189217523,507,0,0,390,45.40108696,0,0,,,,
27.89347826,41.84021739,0.18526945,41.84021739,0.18526945,507,0,0,390,41.84021739,0,0,,,,
23.14565217,34.71847826,0.182481263,34.71847826,0.182481263,507,0,0,390,34.71847826,0,0,,,,
28.48695652,42.73043478,0.181343683,42.73043478,0.181343683,507,0,0,390,42.73043478,0,0,,,,
23.14565217,34.71847826,0.180228408,34.71847826,0.180228408,507,0,0,390,34.71847826,0,0,,,,
23.14565217,34.71847826,0.178243219,34.71847826,0.178243219,507,0,0,390,34.71847826,0,0,,,,
32.04782609,48.07173913,0.175209672,48.07173913,0.175209672,507,0,0,390,48.07173913,0,0,,,,
27.3,40.95,0.171529265,40.95,0.171529265,507,0,0,390,40.95,0,0,,,,
45.10434783,67.65652174,0.16972252,67.65652174,0.16972252,507,0,0,390,67.65652174,0,0,,,,
60.53478261,90.80217391,0.166532834,90.80217391,0.166532834,507,0,0,390,90.80217391,0,0,,,,
55.78695652,83.68043478,0.163990007,83.68043478,0.163990007,507,0,0,390,83.68043478,0,0,,,,
73.59130435,110.3869565,0.16254015,110.3869565,0.16254015,507,0,0,390,110.3869565,0,0,,,,
65.2826087,97.92391304,0.160242684,97.92391304,0.160242684,507,0,0,390,97.92391304,0,0,,,,
48.66521739,72.99782609,0.158391328,72.99782609,0.158391328,507,0,0,390,72.99782609,0,0,,,,
35.60869565,53.41304348,0.156406138,53.41304348,0.156406138,507,0,0,390,53.41304348,0,0,,,,
34.42173913,51.6326087,0.154510171,51.6326087,0.154510171,507,0,0,390,51.6326087,0,0,,,,
63.50217391,95.25326087,0.152814954,95.25326087,0.152814954,507,0,0,390,95.25326087,0,0,,,,
95.55,143.325,0.152011956,143.325,0.152011956,507,0,0,390,143.325,0,0,,,,
84.8673913,127.301087,0.152101178,127.301087,0.152101178,507,0,0,390,127.301087,0,0,,,,
74.77826087,112.1673913,0.152101178,112.1673913,0.152101178,507,0,0,390,112.1673913,0,0,,,,
70.03043478,105.0456522,0.151855817,105.0456522,0.151855817,507,0,0,390,105.0456522,0,0,,,,
55.19347826,82.79021739,0.150182905,82.79021739,0.150182905,507,0,0,390,82.79021739,0,0,,,,
59.94130435,89.91195652,0.149937545,89.91195652,0.149937545,507,0,0,390,89.91195652,0,0,,,,
101.4847826,152.2271739,0.151253569,152.2271739,0.151253569,507,0,0,390,152.2271739,0,0,,,,
113.3543478,170.0315217,0.153796395,170.0315217,0.153796395,507,0,0,390,170.0315217,0,0,,,,
74.18478261,111.2771739,0.154755532,111.2771739,0.154755532,507,0,0,390,111.2771739,0,0,,,,
62.31521739,93.47282609,0.152614204,93.47282609,0.152614204,507,0,0,390,93.47282609,0,0,,,,
106.826087,160.2391304,0.151855817,160.2391304,0.151855817,507,0,0,390,160.2391304,0,0,,,,
140.6543478,210.9815217,0.154086367,210.9815217,0.154086367,507,0,0,390,210.9815217,0,0,,,,
64.68913043,97.03369565,0.153662562,97.03369565,0.153662562,507,0,0,390,97.03369565,0,0,,,,
67.06304348,100.5945652,0.154867059,100.5945652,0.154867059,507,0,0,390,100.5945652,0,0,,,,
158.4586957,237.6880435,0.159149714,237.6880435,0.159149714,507,0,0,390,237.6880435,0,0,,,,
97.92391304,146.8858696,0.159484297,146.8858696,0.159484297,507,0,0,390,146.8858696,0,0,,,,
103.2652174,154.8978261,0.15332798,154.8978261,0.15332798,507,0,0,390,154.8978261,0,0,,,,
118.1021739,177.1532609,0.257724719,177.1532609,0.257724719,507,0,0,390,177.1532609,0,0,,,,
163.2065217,244.8097826,0.252159091,244.8097826,0.252159091,507,0,0,390,244.8097826,0,0,,,,
120.476087,180.7141304,0.25625,180.7141304,0.25625,507,0,0,390,180.7141304,0,0,,,,
103.8586957,155.7880435,0.260151515,155.7880435,0.260151515,507,0,0,390,155.7880435,0,0,,,,
77.15217391,115.7282609,0.263257576,115.7282609,0.263257576,507,0,0,390,115.7282609,0,0,,,,
107.4195652,161.1293478,0.268560606,161.1293478,0.268560606,507,0,0,390,161.1293478,0,0,,,,
75.37173913,113.0576087,0.2725,113.0576087,0.2725,507,0,0,390,113.0576087,0,0,,,,
81.30652174,121.9597826,0.275909091,121.9597826,0.275909091,507,0,0,390,121.9597826,0,0,,,,
67.06304348,100.5945652,0.279848485,100.5945652,0.279848485,507,0,0,390,100.5945652,0,0,,,,
70.03043478,105.0456522,0.284280303,105.0456522,0.284280303,507,0,0,390,105.0456522,0,0,,,,
65.2826087,97.92391304,0.28844697,97.92391304,0.28844697,507,0,0,390,97.92391304,0,0,,,,
81.30652174,121.9597826,0.293409091,121.9597826,0.293409091,507,0,0,390,121.9597826,0,0,,,,
104.4521739,156.6782609,0.299469697,156.6782609,0.299469697,507,0,0,390,156.6782609,0,0,,,,
77.74565217,116.6184783,0.303636364,116.6184783,0.303636364,507,0,0,390,116.6184783,0,0,,,,
70.03043478,105.0456522,0.30719697,105.0456522,0.30719697,507,0,0,390,105.0456522,0,0,,,,
16.02391304,24.03586957,0.306439394,24.03586957,0.306439394,507,0,0,390,24.03586957,0,0,,,,
26.11304348,39.16956522,0.306628788,39.16956522,0.306628788,507,0,0,390,39.16956522,0,0,,,,
10.6826087,16.02391304,0.306931818,16.02391304,0.306931818,507,0,0,390,16.02391304,0,0,,,,
19.58478261,29.37717391,0.308143939,29.37717391,0.308143939,507,0,0,390,29.37717391,0,0,,,,
54.6,81.9,0.311590909,81.9,0.311590909,507,0,0,390,81.9,0,0,,,,
46.29130435,69.43695652,0.314545455,69.43695652,0.314545455,507,0,0,390,69.43695652,0,0,,,,
49.25869565,73.88804348,0.317651515,73.88804348,0.317651515,507,0,0,390,73.88804348,0,0,,,,
33.23478261,49.85217391,0.319659091,49.85217391,0.319659091,507,0,0,390,49.85217391,0,0,,,,
39.16956522,58.75434783,0.322045455,58.75434783,0.322045455,507,0,0,390,58.75434783,0,0,,,,
39.76304348,59.64456522,0.324393939,59.64456522,0.324393939,507,0,0,390,59.64456522,0,0,,,,
36.79565217,55.19347826,0.326287879,55.19347826,0.326287879,507,0,0,390,55.19347826,0,0,,,,
32.04782609,48.07173913,0.327954545,48.07173913,0.327954545,507,0,0,390,48.07173913,0,0,,,,
46.29130435,69.43695652,0.330719697,69.43695652,0.330719697,507,0,0,390,69.43695652,0,0,,,,
35.60869565,53.41304348,0.332954545,53.41304348,0.332954545,507,0,0,390,53.41304348,0,0,,,,
46.88478261,70.32717391,0.335568182,70.32717391,0.335568182,507,0,0,390,70.32717391,0,0,,,,
51.03913043,76.55869565,0.338484848,76.55869565,0.338484848,507,0,0,390,76.55869565,0,0,,,,
71.2173913,106.826087,0.342840909,106.826087,0.342840909,507,0,0,390,106.826087,0,0,,,,
77.74565217,116.6184783,0.347386364,116.6184783,0.347386364,507,0,0,390,116.6184783,0,0,,,,
65.87608696,98.81413043,0.350984848,98.81413043,0.350984848,507,0,0,390,98.81413043,0,0,,,,
71.2173913,106.826087,0.354507576,106.826087,0.354507576,507,0,0,390,106.826087,0,0,,,,
96.73695652,145.1054348,0.359166667,145.1054348,0.359166667,507,0,0,390,145.1054348,0,0,,,,
110.9804348,166.4706522,0.363787879,166.4706522,0.363787879,507,0,0,390,166.4706522,0,0,,,,
122.2565217,183.3847826,0.369242424,183.3847826,0.369242424,507,0,0,390,183.3847826,0,0,,,,
144.8086957,217.2130435,0.375454545,217.2130435,0.375454545,507,0,0,390,217.2130435,0,0,,,,
128.7847826,193.1771739,0.379393939,193.1771739,0.379393939,507,0,0,390,193.1771739,0,0,,,,
141.8413043,212.7619565,0.385151515,212.7619565,0.385151515,507,0,0,390,212.7619565,0,0,,,,
132.9391304,199.4086957,0.390113636,199.4086957,0.390113636,507,0,0,390,199.4086957,0,0,,,,
140.0608696,210.0913043,0.39594697,210.0913043,0.39594697,507,0,0,390,210.0913043,0,0,,,,
158.4586957,237.6880435,0.402916667,237.6880435,0.402916667,507,0,0,390,237.6880435,0,0,,,,
197.0347826,295.5521739,0.341930221,295.5521739,0.341930221,507,0,0,390,295.5521739,0,0,,,,
178.0434783,267.0652174,0.34905246,267.0652174,0.34905246,507,0,0,390,267.0652174,0,0,,,,
107.4195652,161.1293478,0.352221386,161.1293478,0.352221386,507,0,0,390,161.1293478,0,0,,,,
65.2826087,97.92391304,0.353507781,97.92391304,0.353507781,507,0,0,390,97.92391304,0,0,,,,
87.24130435,130.8619565,0.355923695,130.8619565,0.355923695,507,0,0,390,130.8619565,0,0,,,,
103.8586957,155.7880435,0.359469127,155.7880435,0.359469127,507,0,0,390,155.7880435,0,0,,,,
122.85,184.275,0.364426456,184.275,0.364426456,507,0,0,390,184.275,0,0,,,,
147.1826087,220.773913,0.370921185,220.773913,0.370921185,507,0,0,390,220.773913,0,0,,,,
106.2326087,159.348913,0.375188253,159.348913,0.375188253,507,0,0,390,159.348913,0,0,,,,
128.7847826,193.1771739,0.380678966,193.1771739,0.380678966,507,0,0,390,193.1771739,0,0,,,,
141.2478261,211.8717391,0.387016817,211.8717391,0.387016817,507,0,0,390,211.8717391,0,0,,,,
120.476087,180.7141304,0.392068273,180.7141304,0.392068273,507,0,0,390,180.7141304,0,0,,,,
103.8586957,155.7880435,0.39529995,155.7880435,0.39529995,507,0,0,390,155.7880435,0,0,,,,
166.7673913,250.151087,0.401135793,250.151087,0.401135793,507,0,0,390,250.151087,0,0,,,,
195.8478261,293.7717391,0.409199297,293.7717391,0.409199297,507,0,0,390,293.7717391,0,0,,,,
236.2043478,354.3065217,0.350136097,354.3065217,0.350136097,507,0,0,390,354.3065217,0,0,,,,
209.4978261,314.2467391,0.357961683,314.2467391,0.357961683,507,0,0,390,314.2467391,0,0,,,,
208.3108696,312.4663043,0.365316164,312.4663043,0.365316164,507,0,0,390,312.4663043,0,0,,,,
186.3521739,279.5282609,0.372199539,279.5282609,0.372199539,507,0,0,390,279.5282609,0,0,,,,
188.726087,283.0891304,0.379292295,283.0891304,0.379292295,507,0,0,390,283.0891304,0,0,,,,
140.6543478,210.9815217,0.384474456,210.9815217,0.384474456,507,0,0,390,210.9815217,0,0,,,,
145.9956522,218.9934783,0.389656616,218.9934783,0.389656616,507,0,0,390,218.9934783,0,0,,,,
114.5413043,171.8119565,0.393687186,171.8119565,0.393687186,507,0,0,390,171.8119565,0,0,,,,
154.8978261,232.3467391,0.399497487,232.3467391,0.399497487,507,0,0,390,232.3467391,0,0,,,,
154.8978261,232.3467391,0.404915201,232.3467391,0.404915201,507,0,0,390,232.3467391,0,0,,,,
117.5086957,176.2630435,0.408893425,176.2630435,0.408893425,507,0,0,390,176.2630435,0,0,,,,
109.2,163.8,0.411720059,163.8,0.411720059,507,0,0,390,163.8,0,0,,,,
128.1913043,192.2869565,0.414703727,192.2869565,0.414703727,507,0,0,390,192.2869565,0,0,,,,
120.476087,180.7141304,0.417556533,180.7141304,0.417556533,507,0,0,390,180.7141304,0,0,,,,
67.65652174,101.4847826,0.417294807,101.4847826,0.417294807,507,0,0,390,101.4847826,0,0,,,,
95.55,143.325,0.418629606,143.325,0.418629606,507,0,0,390,143.325,0,0,,,,
124.6304348,186.9456522,0.42197969,186.9456522,0.42197969,507,0,0,390,186.9456522,0,0,,,,
127.5978261,191.3967391,0.426036432,191.3967391,0.426036432,507,0,0,390,191.3967391,0,0,,,,
98.5173913,147.776087,0.428863065,147.776087,0.428863065,507,0,0,390,147.776087,0,0,,,,
186.9456522,280.4184783,0.434306951,280.4184783,0.434306951,507,0,0,390,280.4184783,0,0,,,,
229.676087,344.5141304,0.440221943,344.5141304,0.440221943,507,0,0,390,344.5141304,0,0,,,,
160.2391304,240.3586957,0.443545854,240.3586957,0.443545854,507,0,0,390,240.3586957,0,0,,,,
186.9456522,280.4184783,0.448492462,280.4184783,0.448492462,507,0,0,390,280.4184783,0,0,,,,
111.573913,167.3608696,0.450324539,167.3608696,0.450324539,507,0,0,390,167.3608696,0,0,,,,
139.4673913,209.201087,0.454041039,209.201087,0.454041039,507,0,0,390,209.201087,0,0,,,,
160.8326087,241.248913,0.458490369,241.248913,0.458490369,507,0,0,390,241.248913,0,0,,,,
88.42826087,132.6423913,0.457914573,132.6423913,0.457914573,507,0,0,390,132.6423913,0,0,,,,
102.0782609,153.1173913,0.457417295,153.1173913,0.457417295,507,0,0,390,153.1173913,0,0,,,,
54.6,81.9,0.456553601,81.9,0.456553601,507,0,0,390,81.9,0,0,,,,
53.41304348,80.11956522,0.456161013,80.11956522,0.456161013,507,0,0,390,80.11956522,0,0,,,,
58.75434783,88.13152174,0.454041039,88.13152174,0.454041039,507,0,0,390,88.13152174,0,0,,,,
56.38043478,84.57065217,0.450324539,84.57065217,0.450324539,507,0,0,390,84.57065217,0,0,,,,
32.04782609,48.07173913,0.44888505,48.07173913,0.44888505,507,0,0,390,48.07173913,0,0,,,,
78.9326087,118.398913,0.449408501,118.398913,0.449408501,507,0,0,390,118.398913,0,0,,,,
47.47826087,71.2173913,0.444514238,71.2173913,0.444514238,507,0,0,390,71.2173913,0,0,,,,
35.60869565,53.41304348,0.441766122,53.41304348,0.441766122,507,0,0,390,53.41304348,0,0,,,,
23.73913043,35.60869565,0.438259003,35.60869565,0.438259003,507,0,0,390,35.60869565,0,0,,,,
11.86956522,17.80434783,0.433574121,17.80434783,0.433574121,507,0,0,390,17.80434783,0,0,,,,
1.780434783,2.670652174,0.426455193,2.670652174,0.426455193,507,0,0,390,2.670652174,0,0,,,,
4.154347826,6.231521739,0.421325377,6.231521739,0.421325377,507,0,0,390,6.231521739,0,0,,,,
4.747826087,7.12173913,0.416954564,7.12173913,0.416954564,507,0,0,390,7.12173913,0,0,,,,
4.154347826,6.231521739,0.413735343,6.231521739,0.413735343,507,0,0,390,6.231521739,0,0,,,,
0.593478261,0.890217391,0.409024288,0.890217391,0.409024288,507,0,0,390,0.890217391,0,0,,,,
1.780434783,2.670652174,0.405778894,2.670652174,0.405778894,507,0,0,390,2.670652174,0,0,,,,
6.52826087,9.792391304,0.402481156,9.792391304,0.402481156,507,0,0,390,9.792391304,0,0,,,,
38.57608696,57.86413043,0.401224874,57.86413043,0.401224874,507,0,0,390,57.86413043,0,0,,,,
52.81956522,79.22934783,0.400465871,79.22934783,0.400465871,507,0,0,390,79.22934783,0,0,,,,
31.45434783,47.18152174,0.398974037,47.18152174,0.398974037,507,0,0,390,47.18152174,0,0,,,,
15.43043478,23.14565217,0.396068886,23.14565217,0.396068886,507,0,0,390,23.14565217,0,0,,,,
17.21086957,25.81630435,0.392221524,25.81630435,0.392221524,507,0,0,390,25.81630435,0,0,,,,
10.6826087,16.02391304,0.389264028,16.02391304,0.389264028,507,0,0,390,16.02391304,0,0,,,,
4.154347826,6.231521739,0.386358878,6.231521739,0.386358878,507,0,0,390,6.231521739,0,0,,,,
1.780434783,2.670652174,0.385730737,2.670652174,0.385730737,507,0,0,390,2.670652174,0,0,,,,
0,0,0.384579146,0,0.384579146,507,0,0,390,0,0,0,,,,
0,0,0.38410804,0,0.38410804,507,0,0,390,0,0,0,,,,
0.593478261,0.890217391,0.383270519,0.890217391,0.383270519,507,0,0,390,0.890217391,0,0,,,,
23.14565217,34.71847826,0.381883375,34.71847826,0.381883375,507,0,0,390,34.71847826,0,0,,,,
24.92608696,37.38913043,0.380941164,37.38913043,0.380941164,507,0,0,390,37.38913043,0,0,,,,
28.48695652,42.73043478,0.380025126,42.73043478,0.380025126,507,0,0,390,42.73043478,0,0,,,,
6.52826087,9.792391304,0.378847362,9.792391304,0.378847362,507,0,0,390,9.792391304,0,0,,,,
17.80434783,26.70652174,0.377905151,26.70652174,0.377905151,507,0,0,390,26.70652174,0,0,,,,
32.04782609,48.07173913,0.377564908,48.07173913,0.377564908,507,0,0,390,48.07173913,0,0,,,,
53.41304348,80.11956522,0.378297739,80.11956522,0.378297739,507,0,0,390,80.11956522,0,0,,,,
72.40434783,108.6065217,0.380077471,108.6065217,0.380077471,507,0,0,390,108.6065217,0,0,,,,
46.29130435,69.43695652,0.380077471,69.43695652,0.380077471,507,0,0,390,69.43695652,0,0,,,,
52.22608696,78.33913043,0.380810302,78.33913043,0.380810302,507,0,0,390,78.33913043,0,0,,,,
86.64782609,129.9717391,0.382563861,129.9717391,0.382563861,507,0,0,390,129.9717391,0,0,,,,
80.11956522,120.1793478,0.383846315,120.1793478,0.383846315,507,0,0,390,120.1793478,0,0,,,,
76.55869565,114.8380435,0.384081868,114.8380435,0.384081868,507,0,0,390,114.8380435,0,0,,,,
42.73043478,64.09565217,0.382537688,64.09565217,0.382537688,507,0,0,390,64.09565217,0,0,,,,
62.31521739,93.47282609,0.382380653,93.47282609,0.382380653,507,0,0,390,93.47282609,0,0,,,,
78.33913043,117.5086957,0.382694724,117.5086957,0.382694724,507,0,0,390,117.5086957,0,0,,,,
66.46956522,99.70434783,0.381359925,99.70434783,0.381359925,507,0,0,390,99.70434783,0,0,,,,
49.85217391,74.77826087,0.378664154,74.77826087,0.378664154,507,0,0,390,74.77826087,0,0,,,,
56.38043478,84.57065217,0.375759003,84.57065217,0.375759003,507,0,0,390,84.57065217,0,0,,,,
58.16086957,87.24130435,0.371937814,87.24130435,0.371937814,507,0,0,390,87.24130435,0,0,,,,
68.84347826,103.2652174,0.369294389,103.2652174,0.369294389,507,0,0,390,103.2652174,0,0,,,,
65.87608696,98.81413043,0.365944305,98.81413043,0.365944305,507,0,0,390,98.81413043,0,0,,,,
63.50217391,95.25326087,0.362882119,95.25326087,0.362882119,507,0,0,390,95.25326087,0,0,,,,
50.44565217,75.66847826,0.358930067,75.66847826,0.358930067,507,0,0,390,75.66847826,0,0,,,,
39.76304348,59.64456522,0.353695561,59.64456522,0.353695561,507,0,0,390,59.64456522,0,0,,,,
80.71304348,121.0695652,0.348565745,121.0695652,0.348565745,507,0,0,390,121.0695652,0,0,,,,
85.46086957,128.1913043,0.344482831,128.1913043,0.344482831,507,0,0,390,128.1913043,0,0,,,,
77.15217391,115.7282609,0.343148032,115.7282609,0.343148032,507,0,0,390,115.7282609,0,0,,,,
79.52608696,119.2891304,0.343776173,119.2891304,0.343776173,507,0,0,390,119.2891304,0,0,,,,
97.33043478,145.9956522,0.344221106,145.9956522,0.344221106,507,0,0,390,145.9956522,0,0,,,,
91.39565217,137.0934783,0.343671482,137.0934783,0.343671482,507,0,0,390,137.0934783,0,0,,,,
83.68043478,125.5206522,0.341944095,125.5206522,0.341944095,507,0,0,390,125.5206522,0,0,,,,
70.62391304,105.9358696,0.338567839,105.9358696,0.338567839,507,0,0,390,105.9358696,0,0,,,,
96.73695652,145.1054348,0.338149079,145.1054348,0.338149079,507,0,0,390,145.1054348,0,0,,,,
90.80217391,136.2032609,0.336474037,136.2032609,0.336474037,507,0,0,390,136.2032609,0,0,,,,
74.77826087,112.1673913,0.333542714,112.1673913,0.333542714,507,0,0,390,112.1673913,0,0,,,,
86.64782609,129.9717391,0.332050879,129.9717391,0.332050879,507,0,0,390,129.9717391,0,0,,,,
83.68043478,125.5206522,0.331161013,125.5206522,0.331161013,507,0,0,390,125.5206522,0,0,,,,
103.8586957,155.7880435,0.328386725,155.7880435,0.328386725,507,0,0,390,155.7880435,0,0,,,,
94.95652174,142.4347826,0.323937395,142.4347826,0.323937395,507,0,0,390,142.4347826,0,0,,,,
140.6543478,210.9815217,0.32881137,210.9815217,0.32881137,507,0,0,390,210.9815217,0,0,,,,
195.8478261,293.7717391,0.328192291,293.7717391,0.328192291,507,0,0,390,293.7717391,0,0,,,,
218.4,327.6,0.328649871,327.6,0.328649871,507,0,0,390,327.6,0,0,,,,
145.9956522,218.9934783,0.326819552,218.9934783,0.326819552,507,0,0,390,218.9934783,0,0,,,,
97.33043478,145.9956522,0.322674419,145.9956522,0.322674419,507,0,0,390,145.9956522,0,0,,,,
75.96521739,113.9478261,0.319740525,113.9478261,0.319740525,507,0,0,390,113.9478261,0,0,,,,
135.3130435,202.9695652,0.319256029,202.9695652,0.319256029,507,0,0,390,202.9695652,0,0,,,,
162.6130435,243.9195652,0.321436262,243.9195652,0.321436262,507,0,0,390,243.9195652,0,0,,,,
167.9543478,251.9315217,0.322028424,251.9315217,0.322028424,507,0,0,390,251.9315217,0,0,,,,
227.8956522,341.8434783,0.325339147,341.8434783,0.325339147,507,0,0,390,341.8434783,0,0,,,,
281.3086957,421.9630435,0.271690401,421.9630435,0.271690401,507,1,0,390,390,215.6546543,0,,,,
263.5043478,395.2565217,0.277404184,395.2565217,0.277404184,507,2,0,390,390,35.46575217,0,,,,
232.6434783,348.9652174,0.281271976,348.9652174,0.281271976,507,2,0,390,348.9652174,0,0,,,,
217.2130435,325.8195652,0.284854079,325.8195652,0.284854079,507,0,0,390,325.8195652,0,0,,,,
291.9913043,437.9869565,0.282435637,437.9869565,0.282435637,507,1,0,390,390,323.7679957,0,,,,
274.1869565,411.2804348,0.288808435,411.2804348,0.288808435,507,2,0,390,390,143.5790935,0,,,,
291.3978261,437.0967391,0.294757791,437.0967391,0.294757791,507,3,0,390,390,317.7616989,0,,,,
248.6673913,373.001087,0.299076897,373.001087,0.299076897,507,3,0,390,373.001087,0,0,,,,
175.076087,262.6141304,0.301808096,262.6141304,0.301808096,507,0,0,390,262.6141304,0,0,,,,
167.9543478,251.9315217,0.301130589,251.9315217,0.301130589,507,0,0,390,251.9315217,0,0,,,,
185.7586957,278.6380435,0.299563855,278.6380435,0.299563855,507,0,0,390,278.6380435,0,0,,,,
216.026087,324.0391304,0.301554031,324.0391304,0.301554031,507,0,0,390,324.0391304,0,0,,,,
174.4826087,261.723913,0.301109417,261.723913,0.301109417,507,0,0,390,261.723913,0,0,,,,
197.6282609,296.4423913,0.30417937,296.4423913,0.30417937,507,0,0,390,296.4423913,0,0,,,,
202.9695652,304.4543478,0.306444783,304.4543478,0.306444783,507,0,0,390,304.4543478,0,0,,,,
158.4586957,237.6880435,0.306360095,237.6880435,0.306360095,507,0,0,390,237.6880435,0,0,,,,
163.2065217,244.8097826,0.309027778,244.8097826,0.309027778,507,0,0,390,244.8097826,0,0,,,,
127.5978261,191.3967391,0.309938178,191.3967391,0.309938178,507,0,0,390,191.3967391,0,0,,,,
151.9304348,227.8956522,0.3134104,227.8956522,0.3134104,507,0,0,390,227.8956522,0,0,,,,
189.3195652,283.9793478,0.318258808,283.9793478,0.318258808,507,0,0,390,283.9793478,0,0,,,,
149.5565217,224.3347826,0.321498137,224.3347826,0.321498137,507,0,0,390,224.3347826,0,0,,,,
187.5391304,281.3086957,0.326177168,281.3086957,0.326177168,507,0,0,390,281.3086957,0,0,,,,
180.4173913,270.626087,0.33147019,270.626087,0.33147019,507,0,0,390,270.626087,0,0,,,,
221.3673913,332.051087,0.336551491,332.051087,0.336551491,507,0,0,390,332.051087,0,0,,,,
183.9782609,275.9673913,0.34142107,275.9673913,0.34142107,507,0,0,390,275.9673913,0,0,,,,
175.076087,262.6141304,0.346396511,262.6141304,0.346396511,507,0,0,390,262.6141304,0,0,,,,
122.85,184.275,0.349932249,184.275,0.349932249,507,0,0,390,184.275,0,0,,,,
117.5086957,176.2630435,0.353700881,176.2630435,0.353700881,507,0,0,390,176.2630435,0,0,,,,
140.0608696,210.0913043,0.358633977,210.0913043,0.358633977,507,0,0,390,210.0913043,0,0,,,,
