startprofiel,startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,LF  startprofiel+extra,390 of 360A,regelpunt profiel 360/390A,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel2 360/390A,
135.6521739,203.4782609,203.4782609,0.642968814,507,0,0.633260995,390,203.4782609,0,,,,,
129.7173913,194.576087,194.576087,0.639590837,507,0,0.629976852,390,194.576087,0,,,,,
91.98913043,137.9836957,137.9836957,0.634308099,507,0,0.624840856,390,137.9836957,0,,,,,
64.01086957,96.01630435,96.01630435,0.628206909,507,0,0.618909144,390,96.01630435,0,,,,,
40.69565217,61.04347826,61.04347826,0.624352742,507,0,0.615162037,390,61.04347826,0,,,,,
44.08695652,66.13043478,66.13043478,0.619114647,507,0,0.610069444,390,66.13043478,0,,,,,
41.11956522,61.67934783,61.67934783,0.615305123,507,0,0.606365741,390,61.67934783,0,,,,,
54.26086957,81.39130435,81.39130435,0.613430123,507,0,0.604542824,390,81.39130435,0,,,,,
50.02173913,75.0326087,75.0326087,0.608906314,507,0,0.600144676,390,75.0326087,0,,,,,
56.80434783,85.20652174,85.20652174,0.604114647,507,0,0.595486111,390,85.20652174,0,,,,,
61.04347826,91.56521739,91.56521739,0.598593814,507,0,0.590118634,390,91.56521739,0,,,,,
61.4673913,92.20108696,92.20108696,0.593177147,507,0,0.584852431,390,92.20108696,0,,,,,
98.77173913,148.1576087,148.1576087,0.591689052,507,0,0.583405671,390,148.1576087,0,,,,,
138.1956522,207.2934783,207.2934783,0.592626552,507,0,0.58431713,390,207.2934783,0,,,,,
167.8695652,251.8043478,251.8043478,0.591867623,507,0,0.583579282,390,251.8043478,0,,,,,
167.0217391,250.5326087,250.5326087,0.587849766,507,0,0.579673032,390,250.5326087,0,,,,,
143.2826087,214.923913,214.923913,0.588340837,507,0,0.580150463,390,214.923913,0,,,,,
126.326087,189.4891304,189.4891304,0.589456909,507,0,0.581235532,390,189.4891304,0,,,,,
91.98913043,137.9836957,137.9836957,0.587165242,507,0,0.579007523,390,137.9836957,0,,,,,
143.2826087,214.923913,214.923913,0.588876552,507,0,0.580671296,390,214.923913,0,,,,,
98.77173913,148.1576087,148.1576087,0.58947179,507,0,0.58125,390,148.1576087,0,,,,,
97.5,146.25,146.25,0.589739647,507,0,0.581510417,390,146.25,0,,,,,
83.93478261,125.9021739,125.9021739,0.587939052,507,0,0.579759838,390,125.9021739,0,,,,,
56.80434783,85.20652174,85.20652174,0.587730718,507,0,0.579557292,390,85.20652174,0,,,,,
68.67391304,103.0108696,103.0108696,0.58838548,507,0,0.580193866,390,103.0108696,0,,,,,
70.79347826,106.1902174,106.1902174,0.589070004,507,0,0.580859375,390,106.1902174,0,,,,,
80.54347826,120.8152174,120.8152174,0.586391433,507,0,0.578255208,390,120.8152174,0,,,,,
63.16304348,94.74456522,94.74456522,0.581436075,507,0,0.5734375,390,94.74456522,0,,,,,
78.42391304,117.6358696,117.6358696,0.577046195,507,0,0.56916956,390,117.6358696,0,,,,,
83.93478261,125.9021739,125.9021739,0.572373575,507,0,0.564626736,390,125.9021739,0,,,,,
72.91304348,109.3695652,109.3695652,0.567373575,507,0,0.559765625,390,109.3695652,0,,,,,
101.7391304,152.6086957,152.6086957,0.561019409,507,0,0.553587963,390,152.6086957,0,,,,,
112.7608696,169.1413043,169.1413043,0.554680123,507,0,0.547424769,390,169.1413043,0,,,,,
130.9891304,196.4836957,196.4836957,0.549620599,507,0,0.542505787,390,196.4836957,0,,,,,
144.1304348,216.1956522,216.1956522,0.545186075,507,0,0.538194444,390,216.1956522,0,,,,,
99.61956522,149.4293478,149.4293478,0.540726241,507,0,0.532118056,390,149.4293478,0,,,,,
82.66304348,123.9945652,123.9945652,0.535671169,507,0,0.525998264,390,123.9945652,0,,,,,
173.8043478,260.7065217,260.7065217,0.533815502,507,0,0.53641369,390,260.7065217,0,,,,,
203.0543478,304.5815217,304.5815217,0.53298662,507,0,0.533169643,390,304.5815217,0,,,,,
221.7065217,332.5597826,332.5597826,0.531721739,507,0,0.531904762,390,332.5597826,0,,,,,
228.4891304,342.7336957,342.7336957,0.532183048,507,0,0.532366071,390,342.7336957,0,,,,,
208.1413043,312.2119565,312.2119565,0.531022334,507,0,0.531205357,390,312.2119565,0,,,,,
218.3152174,327.4728261,327.4728261,0.529668167,507,0,0.52985119,390,327.4728261,0,,,,,
267.0652174,400.5978261,400.5978261,0.533314001,507,1,0.533497024,390,390,0,,,,,
242.0543478,363.0815217,363.0815217,0.533909239,507,1,0.534092262,390,363.0815217,0,,,,,
293.3478261,440.0217391,440.0217391,0.533819953,507,2,0.534002976,390,390,0,,,,,
298.0108696,447.0163043,447.0163043,0.531778996,507,3,0.531961238,390,390,0,,,,,
255.1956522,382.7934783,382.7934783,0.530460243,507,3,0.530642485,390,382.7934783,0,,,,,
227.6413043,341.4619565,341.4619565,0.528044998,507,3,0.52822724,390,341.4619565,0,,,,,
124.2065217,186.3097826,186.3097826,0.524463608,507,0,0.524463608,390,186.3097826,0,,,,,
93.68478261,140.5271739,140.5271739,0.519959104,507,0,0.519959104,390,140.5271739,0,,,,,
135.6521739,203.4782609,203.4782609,0.517973566,507,0,0.517973566,390,203.4782609,0,,,,,
132.6847826,199.0271739,199.0271739,0.51597321,507,0,0.51597321,390,199.0271739,0,,,,,
128.8695652,193.3043478,193.3043478,0.514002489,507,0,0.514002489,390,193.3043478,0,,,,,
121.2391304,181.8586957,181.8586957,0.509898056,507,0,0.509898056,390,181.8586957,0,,,,,
124.2065217,186.3097826,186.3097826,0.506490043,507,0,0.506490043,390,186.3097826,0,,,,,
125.9021739,188.8532609,188.8532609,0.503630275,507,0,0.503630275,390,188.8532609,0,,,,,
106.4021739,159.6032609,159.6032609,0.499466572,507,0,0.499466572,390,159.6032609,0,,,,,
90.7173913,136.076087,136.076087,0.494680536,507,0,0.494680536,390,136.076087,0,,,,,
105.5543478,158.3315217,158.3315217,0.489701873,507,0,0.489701873,390,158.3315217,0,,,,,
123.3586957,185.0380435,185.0380435,0.483641536,507,0,0.483641536,390,185.0380435,0,,,,,
122.0869565,183.1304348,183.1304348,0.477951636,507,0,0.477951636,390,183.1304348,0,,,,,
162.3586957,243.5380435,243.5380435,0.47525486,507,0,0.47525486,390,243.5380435,0,,,,,
171.2608696,256.8913043,256.8913043,0.474350996,507,0,0.474350996,390,256.8913043,0,,,,,
153.4565217,230.1847826,230.1847826,0.47229137,507,0,0.47229137,390,230.1847826,0,,,,,
174.2282609,261.3423913,261.3423913,0.470335467,507,0,0.470335467,390,261.3423913,0,,,,,
147.5217391,221.2826087,221.2826087,0.467312707,507,0,0.467312707,390,221.2826087,0,,,,,
137.7717391,206.6576087,206.6576087,0.465504979,507,0,0.465504979,390,206.6576087,0,,,,,
133.1086957,199.6630435,199.6630435,0.46351944,507,0,0.46351944,390,199.6630435,0,,,,,
128.8695652,193.3043478,193.3043478,0.461785799,507,0,0.461785799,390,193.3043478,0,,,,,
134.8043478,202.2065217,202.2065217,0.459800261,507,0,0.459800261,390,202.2065217,0,,,,,
115.7282609,173.5923913,173.5923913,0.456703414,507,0,0.456703414,390,173.5923913,0,,,,,
99.19565217,148.7934783,148.7934783,0.453917734,507,0,0.453917734,390,148.7934783,0,,,,,
99.61956522,149.4293478,149.4293478,0.451013514,507,0,0.451013514,390,149.4293478,0,,,,,
100.0434783,150.0652174,150.0652174,0.449190967,507,0,0.449190967,390,150.0652174,0,,,,,
92.83695652,139.2554348,139.2554348,0.447220247,507,0,0.447220247,390,139.2554348,0,,,,,
102.5869565,153.8804348,153.8804348,0.444923542,507,0,0.444923542,390,153.8804348,0,,,,,
86.47826087,129.7173913,129.7173913,0.44330844,507,0,0.44330844,390,129.7173913,0,,,,,
75.45652174,113.1847826,113.1847826,0.440967283,507,0,0.440967283,390,113.1847826,0,,,,,
61.89130435,92.83695652,92.83695652,0.436996207,507,0,0.436996207,390,92.83695652,0,,,,,
56.80434783,85.20652174,85.20652174,0.43326221,507,0,0.43326221,390,85.20652174,0,,,,,
72.48913043,108.7336957,108.7336957,0.429557847,507,0,0.429557847,390,108.7336957,0,,,,,
58.92391304,88.38586957,88.38586957,0.426194286,507,0,0.426194286,390,88.38586957,0,,,,,
36.0326087,54.04891304,54.04891304,0.422238028,507,0,0.422238028,390,54.04891304,0,,,,,
51.7173913,77.57608696,77.57608696,0.418770744,507,0,0.418770744,390,77.57608696,0,,,,,
55.10869565,82.66304348,82.66304348,0.415999881,507,0,0.415999881,390,82.66304348,0,,,,,
44.08695652,66.13043478,66.13043478,0.411969535,507,0,0.411969535,390,66.13043478,0,,,,,
19.5,29.25,29.25,0.406798246,507,0,0.406798246,390,29.25,0,,,,,
32.2173913,48.32608696,48.32608696,0.402812352,507,0,0.402812352,390,48.32608696,0,,,,,
19.07608696,28.61413043,28.61413043,0.395714794,507,0,0.395714794,390,28.61413043,0,,,,,
19.5,29.25,29.25,0.390261972,507,0,0.390261972,390,29.25,0,,,,,
59.77173913,89.6576087,89.6576087,0.38667615,507,0,0.38667615,390,89.6576087,0,,,,,
51.7173913,77.57608696,77.57608696,0.382942153,507,0,0.382942153,390,77.57608696,0,,,,,
22.89130435,34.33695652,34.33695652,0.378052394,507,0,0.378052394,390,34.33695652,0,,,,,
15.26086957,22.89130435,22.89130435,0.373844239,507,0,0.373844239,390,22.89130435,0,,,,,
18.65217391,27.97826087,27.97826087,0.371117828,507,0,0.371117828,390,27.97826087,0,,,,,
75.88043478,113.8206522,113.8206522,0.369028568,507,0,0.369028568,390,113.8206522,0,,,,,
91.56521739,137.3478261,137.3478261,0.367694998,507,0,0.367694998,390,137.3478261,0,,,,,
93.68478261,140.5271739,140.5271739,0.367754267,507,0,0.367754267,390,140.5271739,0,,,,,
81.39130435,122.0869565,122.0869565,0.368361783,507,0,0.368361783,390,122.0869565,0,,,,,
76.72826087,115.0923913,115.0923913,0.369621266,507,0,0.369621266,390,115.0923913,0,,,,,
80.11956522,120.1793478,120.1793478,0.370880749,507,0,0.370880749,390,120.1793478,0,,,,,
91.14130435,136.7119565,136.7119565,0.372629208,507,0,0.372629208,390,136.7119565,0,,,,,
85.20652174,127.8097826,127.8097826,0.373710882,507,0,0.373710882,390,127.8097826,0,,,,,
75.0326087,112.548913,112.548913,0.374585111,507,0,0.374585111,390,112.548913,0,,,,,
51.7173913,77.57608696,77.57608696,0.374407302,507,0,0.374407302,390,77.57608696,0,,,,,
41.54347826,62.31521739,62.31521739,0.373725699,507,0,0.373725699,390,62.31521739,0,,,,,
43.23913043,64.85869565,64.85869565,0.373088549,507,0,0.373088549,390,64.85869565,0,,,,,
55.95652174,83.93478261,83.93478261,0.371591987,507,0,0.371591987,390,83.93478261,0,,,,,
65.70652174,98.55978261,98.55978261,0.369058203,507,0,0.369058203,390,98.55978261,0,,,,,
89.86956522,134.8043478,134.8043478,0.366331792,507,0,0.366331792,390,134.8043478,0,,,,,
81.81521739,122.7228261,122.7228261,0.363353485,507,0,0.363353485,390,122.7228261,0,,,,,
57.22826087,85.8423913,85.8423913,0.360345543,507,0,0.360345543,390,85.8423913,0,,,,,
55.10869565,82.66304348,82.66304348,0.357856211,507,0,0.357856211,390,82.66304348,0,,,,,
51.29347826,76.94021739,76.94021739,0.356433736,507,0,0.356433736,390,76.94021739,0,,,,,
35.60869565,53.41304348,53.41304348,0.352670104,507,0,0.352670104,390,53.41304348,0,,,,,
44.08695652,66.13043478,66.13043478,0.350758653,507,0,0.350758653,390,66.13043478,0,,,,,
31.79347826,47.69021739,47.69021739,0.348461949,507,0,0.348461949,390,47.69021739,0,,,,,
29.67391304,44.51086957,44.51086957,0.346565315,507,0,0.346565315,390,44.51086957,0,,,,,
22.4673913,33.70108696,33.70108696,0.345365102,507,0,0.345365102,390,33.70108696,0,,,,,
30.09782609,45.14673913,45.14673913,0.344016714,507,0,0.344016714,390,45.14673913,0,,,,,
41.54347826,62.31521739,62.31521739,0.34299431,507,0,0.34299431,390,62.31521739,0,,,,,
37.72826087,56.5923913,56.5923913,0.341497748,507,0,0.341497748,390,56.5923913,0,,,,,
33.48913043,50.23369565,50.23369565,0.340460526,507,0,0.340460526,390,50.23369565,0,,,,,
26.70652174,40.05978261,40.05978261,0.338652798,507,0,0.338652798,390,40.05978261,0,,,,,
14.83695652,22.25543478,22.25543478,0.336237553,507,0,0.336237553,390,22.25543478,0,,,,,
35.18478261,52.77717391,52.77717391,0.3349188,507,0,0.3349188,390,52.77717391,0,,,,,
49.17391304,73.76086957,73.76086957,0.333081437,507,0,0.333081437,390,73.76086957,0,,,,,
56.38043478,84.57065217,84.57065217,0.331110716,507,0,0.331110716,390,84.57065217,0,,,,,
95.80434783,143.7065217,143.7065217,0.329880868,507,0,0.329880868,390,143.7065217,0,,,,,
59.77173913,89.6576087,89.6576087,0.326932195,507,0,0.326932195,390,89.6576087,0,,,,,
77.15217391,115.7282609,115.7282609,0.326146871,507,0,0.326146871,390,115.7282609,0,,,,,
124.6304348,186.9456522,186.9456522,0.327613798,507,0,0.327613798,390,186.9456522,0,,,,,
166.5978261,249.8967391,249.8967391,0.327361901,507,0,0.327361901,390,249.8967391,0,,,,,
145.826087,218.7391304,218.7391304,0.325361546,507,0,0.325361546,390,218.7391304,0,,,,,
95.80434783,143.7065217,143.7065217,0.320960763,507,0,0.320960763,390,143.7065217,0,,,,,
106.826087,160.2391304,160.2391304,0.316708156,507,0,0.316708156,390,160.2391304,0,,,,,
76.30434783,114.4565217,114.4565217,0.312099929,507,0,0.312099929,390,114.4565217,0,,,,,
51.29347826,76.94021739,76.94021739,0.306261854,507,0,0.306261854,390,76.94021739,0,,,,,
20.77173913,31.1576087,31.1576087,0.297652916,507,0,0.297652916,390,31.1576087,0,,,,,
5.934782609,8.902173913,8.902173913,0.289399597,507,0,0.289399597,390,8.902173913,0,,,,,
1.27173913,1.907608696,1.907608696,0.279190375,507,0,0.279190375,390,1.907608696,0,,,,,
13.14130435,19.71195652,19.71195652,0.314403378,507,0,0.314403378,390,19.71195652,0,,,,,
17.38043478,26.07065217,26.07065217,0.341577436,507,0,0.341577436,390,26.07065217,0,,,,,
11.86956522,17.80434783,17.80434783,0.433394161,507,0,0.433394161,390,17.80434783,0,,,,,
46.63043478,69.94565217,69.94565217,0.428756083,507,0,0.428756083,390,69.94565217,0,,,,,
55.10869565,82.66304348,82.66304348,0.426449716,507,0,0.426449716,390,82.66304348,0,,,,,
61.04347826,91.56521739,91.56521739,0.421989051,507,0,0.421989051,390,91.56521739,0,,,,,
4.663043478,6.994565217,6.994565217,0.414334955,507,0,0.414334955,390,6.994565217,0,,,,,
0,0,0,0.40663017,507,0,0.40663017,390,0,0,,,,,
3.391304348,5.086956522,5.086956522,0.399584347,507,0,0.399584347,390,5.086956522,0,,,,,
23.31521739,34.97282609,34.97282609,0.393552311,507,0,0.393552311,390,34.97282609,0,,,,,
31.36956522,47.05434783,47.05434783,0.387900446,507,0,0.387900446,390,47.05434783,0,,,,,
31.79347826,47.69021739,47.69021739,0.383439781,507,0,0.383439781,390,47.69021739,0,,,,,
16.95652174,25.43478261,25.43478261,0.379029805,507,0,0.379029805,390,25.43478261,0,,,,,
2.543478261,3.815217391,3.815217391,0.372871046,507,0,0.372871046,390,3.815217391,0,,,,,
0,0,0,0.365495742,507,0,0.365495742,390,0,0,,,,,
2.543478261,3.815217391,3.815217391,0.35834854,507,0,0.35834854,390,3.815217391,0,,,,,
7.206521739,10.80978261,10.80978261,0.349072384,507,0,0.349072384,390,10.80978261,0,,,,,
11.44565217,17.16847826,17.16847826,0.339517437,507,0,0.339517437,390,17.16847826,0,,,,,
15.68478261,23.52717391,23.52717391,0.331280414,507,0,0.331280414,390,23.52717391,0,,,,,
12.7173913,19.07608696,19.07608696,0.336354962,507,0,0.336354962,390,19.07608696,0,,,,,
7.206521739,10.80978261,10.80978261,0.327581637,507,0,0.327581637,390,10.80978261,0,,,,,
14.41304348,21.61956522,21.61956522,0.319868533,507,0,0.319868533,390,21.61956522,0,,,,,
28.82608696,43.23913043,43.23913043,0.313348176,507,0,0.313348176,390,43.23913043,0,,,,,
35.18478261,52.77717391,52.77717391,0.307490458,507,0,0.307490458,390,52.77717391,0,,,,,
30.09782609,45.14673913,45.14673913,0.300943596,507,0,0.300943596,390,45.14673913,0,,,,,
37.72826087,56.5923913,56.5923913,0.296066582,507,0,0.296066582,390,56.5923913,0,,,,,
55.5326087,83.29891304,83.29891304,0.293336514,507,0,0.293336514,390,83.29891304,0,,,,,
52.14130435,78.21195652,78.21195652,0.290367897,507,0,0.290367897,390,78.21195652,0,,,,,
42.39130435,63.58695652,63.58695652,0.286763147,507,0,0.286763147,390,63.58695652,0,,,,,
31.79347826,47.69021739,47.69021739,0.282946353,507,0,0.282946353,390,47.69021739,0,,,,,
39.42391304,59.13586957,59.13586957,0.278997031,507,0,0.278997031,390,59.13586957,0,,,,,
47.90217391,71.85326087,71.85326087,0.27658503,507,0,0.27658503,390,71.85326087,0,,,,,
44.93478261,67.40217391,67.40217391,0.274676633,507,0,0.274676633,390,67.40217391,0,,,,,
30.09782609,45.14673913,45.14673913,0.272688719,507,0,0.272688719,390,45.14673913,0,,,,,
16.5326087,24.79891304,24.79891304,0.270170696,507,0,0.270170696,390,24.79891304,0,,,,,
36.45652174,54.68478261,54.68478261,0.267917727,507,0,0.267917727,390,54.68478261,0,,,,,
60.19565217,90.29347826,90.29347826,0.267997243,507,0,0.267997243,390,90.29347826,0,,,,,
54.26086957,81.39130435,81.39130435,0.26913698,507,0,0.26913698,390,81.39130435,0,,,,,
50.02173913,75.0326087,75.0326087,0.269030958,507,0,0.269030958,390,75.0326087,0,,,,,
64.01086957,96.01630435,96.01630435,0.269587574,507,0,0.269587574,390,96.01630435,0,,,,,
53.83695652,80.75543478,80.75543478,0.270197201,507,0,0.270197201,390,80.75543478,0,,,,,
33.48913043,50.23369565,50.23369565,0.271071883,507,0,0.271071883,390,50.23369565,0,,,,,
25.01086957,37.51630435,37.51630435,0.270621289,507,0,0.270621289,390,37.51630435,0,,,,,
20.34782609,30.52173913,30.52173913,0.270700806,507,0,0.270700806,390,30.52173913,0,,,,,
21.61956522,32.42934783,32.42934783,0.270833333,507,0,0.270833333,390,32.42934783,0,,,,,
19.5,29.25,29.25,0.26831531,507,0,0.26831531,390,29.25,0,,,,,
7.206521739,10.80978261,10.80978261,0.265532231,507,0,0.265532231,390,10.80978261,0,,,,,
12.7173913,19.07608696,19.07608696,0.264896098,507,0,0.264896098,390,19.07608696,0,,,,,
18.65217391,27.97826087,27.97826087,0.265108142,507,0,0.265108142,390,27.97826087,0,,,,,
2.543478261,3.815217391,3.815217391,0.264100933,507,0,0.264100933,390,3.815217391,0,,,,,
0,0,0,0.259356446,507,0,0.259356446,390,0,0,,,,,
0,0,0,0.253631255,507,0,0.253631255,390,0,0,,,,,
17.38043478,26.07065217,26.07065217,0.248860263,507,0,0.248860263,390,26.07065217,0,,,,,
16.10869565,24.16304348,24.16304348,0.244778414,507,0,0.244778414,390,24.16304348,0,,,,,
6.782608696,10.17391304,10.17391304,0.240405004,507,0,0.240405004,390,10.17391304,0,,,,,
137.3478261,206.0217391,206.0217391,0.243983249,507,0,0.243983249,390,206.0217391,0,,,,,
52.98913043,79.48369565,79.48369565,0.241597752,507,0,0.241597752,390,79.48369565,0,,,,,
18.65217391,27.97826087,27.97826087,0.237436387,507,0,0.237436387,390,27.97826087,0,,,,,
30.94565217,46.41847826,46.41847826,0.234679813,507,0,0.234679813,390,46.41847826,0,,,,,
24.58695652,36.88043478,36.88043478,0.232983461,507,0,0.232983461,390,36.88043478,0,,,,,
21.19565217,31.79347826,31.79347826,0.231711196,507,0,0.231711196,390,31.79347826,0,,,,,
17.80434783,26.70652174,26.70652174,0.230120865,507,0,0.230120865,390,26.70652174,0,,,,,
96.65217391,144.9782609,144.9782609,0.232665394,507,0,0.232665394,390,144.9782609,0,,,,,
51.7173913,77.57608696,77.57608696,0.231790712,507,0,0.231790712,390,77.57608696,0,,,,,
22.4673913,33.70108696,33.70108696,0.227576336,507,0,0.227576336,390,33.70108696,0,,,,,
0.423913043,0.635869565,0.635869565,0.222487277,507,0,0.222487277,390,0.635869565,0,,,,,
0,0,0,0.218909033,507,0,0.218909033,390,0,0,,,,,
0,0,0,0.215463316,507,0,0.215463316,390,0,0,,,,,
30.94565217,46.41847826,46.41847826,0.214191052,507,0,0.214191052,390,46.41847826,0,,,,,
52.14130435,78.21195652,78.21195652,0.215224767,507,0,0.215224767,390,78.21195652,0,,,,,
246.7173913,370.076087,370.076087,0.153887457,507,0,0.153887457,390,370.076087,0,,,,,
209.4130435,314.1195652,314.1195652,0.161386741,507,0,0.161386741,390,314.1195652,0,,,,,
142.8586957,214.2880435,214.2880435,0.166165521,507,0,0.166165521,390,214.2880435,0,,,,,
186.0978261,279.1467391,279.1467391,0.17307417,507,0,0.17307417,390,279.1467391,0,,,,,
78,117,117,0.175096649,507,0,0.175096649,390,117,0,,,,,
80.9673913,121.451087,121.451087,0.176761168,507,0,0.176761168,390,121.451087,0,,,,,
88.17391304,132.2608696,132.2608696,0.178891037,507,0,0.178891037,390,132.2608696,0,,,,,
122.9347826,184.4021739,184.4021739,0.182667526,507,0,0.182667526,390,184.4021739,0,,,,,
125.4782609,188.2173913,188.2173913,0.186837772,507,0,0.186837772,390,188.2173913,0,,,,,
117.8478261,176.7717391,176.7717391,0.191186999,507,0,0.191186999,390,176.7717391,0,,,,,
139.8913043,209.8369565,209.8369565,0.195607818,507,0,0.195607818,390,209.8369565,0,,,,,
192.0326087,288.048913,288.048913,0.201639462,507,0,0.201639462,390,288.048913,0,,,,,
191.1847826,286.7771739,286.7771739,0.207331042,507,0,0.207331042,390,286.7771739,0,,,,,
194.576087,291.8641304,291.8641304,0.211501289,507,0,0.211501289,390,291.8641304,0,,,,,
188.2173913,282.326087,282.326087,0.216924399,507,0,0.216924399,390,282.326087,0,,,,,
234.8478261,352.2717391,352.2717391,0.223582474,507,0,0.223582474,390,352.2717391,0,,,,,
243.326087,364.9891304,364.9891304,0.228593929,507,0,0.228593929,390,364.9891304,0,,,,,
211.1086957,316.6630435,316.6630435,0.230473225,507,0,0.230473225,390,316.6630435,0,,,,,
200.9347826,301.4021739,301.4021739,0.232799971,507,0,0.232799971,390,301.4021739,0,,,,,
210.6847826,316.0271739,316.0271739,0.237650344,507,0,0.237650344,390,316.0271739,0,,,,,
150.0652174,225.0978261,225.0978261,0.239475945,507,0,0.239475945,390,225.0978261,0,,,,,
174.2282609,261.3423913,261.3423913,0.243610395,507,0,0.243610395,390,261.3423913,0,,,,,
197.1195652,295.6793478,295.6793478,0.249767325,507,0,0.249767325,390,295.6793478,0,,,,,
191.1847826,286.7771739,286.7771739,0.256962342,507,0,0.256962342,390,286.7771739,0,,,,,
163.2065217,244.8097826,244.8097826,0.26360252,507,0,0.26360252,390,244.8097826,0,,,,,
158.1195652,237.1793478,237.1793478,0.2702248,507,0,0.2702248,390,237.1793478,0,,,,,
199.2391304,298.8586957,298.8586957,0.278082045,507,0,0.278082045,390,298.8586957,0,,,,,
203.9021739,305.8532609,305.8532609,0.285957188,507,0,0.285957188,390,305.8532609,0,,,,,
159.8152174,239.7228261,239.7228261,0.292203608,507,0,0.292203608,390,239.7228261,0,,,,,
155.576087,233.3641304,233.3641304,0.296803408,507,0,0.296803408,390,233.3641304,0,,,,,
142.0108696,213.0163043,213.0163043,0.300472509,507,0,0.300472509,390,213.0163043,0,,,,,
149.2173913,223.826087,223.826087,0.304195304,507,0,0.304195304,390,223.826087,0,,,,,
120.8152174,181.2228261,181.2228261,0.30909937,507,0,0.30909937,390,181.2228261,0,,,,,
152.6086957,228.9130435,228.9130435,0.315542669,507,0,0.315542669,390,228.9130435,0,,,,,
214.923913,322.3858696,322.3858696,0.324473797,507,0,0.324473797,390,322.3858696,0,,,,,
208.5652174,312.8478261,312.8478261,0.332295246,507,0,0.332295246,390,312.8478261,0,,,,,
203.0543478,304.5815217,304.5815217,0.339543958,507,0,0.339543958,390,304.5815217,0,,,,,
220.0108696,330.0163043,330.0163043,0.347490693,507,0,0.347490693,390,330.0163043,0,,,,,
234.8478261,352.2717391,352.2717391,0.356690292,507,0,0.356690292,390,352.2717391,0,,,,,
236.1195652,354.1793478,354.1793478,0.366552119,507,0,0.366552119,390,354.1793478,0,,,,,
170.4130435,255.6195652,255.6195652,0.373747136,507,0,0.373747136,390,255.6195652,0,,,,,
203.4782609,305.2173913,305.2173913,0.382230813,507,0,0.382230813,390,305.2173913,0,,,,,
202.2065217,303.3097826,303.3097826,0.390463918,507,0,0.390463918,390,303.3097826,0,,,,,
229.3369565,344.0054348,344.0054348,0.399663517,507,0,0.399663517,390,344.0054348,0,,,,,
196.2717391,294.4076087,294.4076087,0.407288087,507,0,0.407288087,390,294.4076087,0,,,,,
213.6521739,320.4782609,320.4782609,0.415771764,507,0,0.415771764,390,320.4782609,0,,,,,
191.6086957,287.4130435,287.4130435,0.423557417,507,0,0.423557417,390,287.4130435,0,,,,,
217.0434783,325.5652174,325.5652174,0.432112686,507,0,0.432112686,390,325.5652174,0,,,,,
188.6413043,282.9619565,282.9619565,0.438860252,507,0,0.438860252,390,282.9619565,0,,,,,
161.5108696,242.2663043,242.2663043,0.444193872,507,0,0.444193872,390,242.2663043,0,,,,,
155.1521739,232.7282609,232.7282609,0.449473797,507,0,0.449473797,390,232.7282609,0,,,,,
142.4347826,213.6521739,213.6521739,0.453894616,507,0,0.453894616,390,213.6521739,0,,,,,
105.5543478,158.3315217,158.3315217,0.456006586,507,0,0.456006586,390,158.3315217,0,,,,,
128.0217391,192.0326087,192.0326087,0.459210338,507,0,0.459210338,390,192.0326087,0,,,,,
138.1956522,207.2934783,207.2934783,0.463255298,507,0,0.463255298,390,207.2934783,0,,,,,
132.6847826,199.0271739,199.0271739,0.467515034,507,0,0.467515034,390,199.0271739,0,,,,,
140.3152174,210.4728261,210.4728261,0.471774771,507,0,0.471774771,390,210.4728261,0,,,,,
126.326087,189.4891304,189.4891304,0.475085911,507,0,0.475085911,390,189.4891304,0,,,,,
117,175.5,175.5,0.47812858,507,0,0.47812858,390,175.5,0,,,,,
183.1304348,274.6956522,274.6956522,0.484589777,507,0,0.484589777,390,274.6956522,0,,,,,
169.1413043,253.7119565,253.7119565,0.491033076,507,0,0.491033076,390,253.7119565,0,,,,,
145.4021739,218.1032609,218.1032609,0.495632875,507,0,0.495632875,390,218.1032609,0,,,,,
131.4130435,197.1195652,197.1195652,0.498639748,507,0,0.498639748,390,197.1195652,0,,,,,
130.5652174,195.8478261,195.8478261,0.501861397,507,0,0.501861397,390,195.8478261,0,,,,,
135.6521739,203.4782609,203.4782609,0.505476804,507,0,0.505476804,390,203.4782609,0,,,,,
113.1847826,169.7771739,169.7771739,0.507552978,507,0,0.507552978,390,169.7771739,0,,,,,
114.0326087,171.048913,171.048913,0.510094502,507,0,0.510094502,390,171.048913,0,,,,,
94.5326087,141.798913,141.798913,0.512671821,507,0,0.512671821,390,141.798913,0,,,,,
83.08695652,124.6304348,124.6304348,0.515123855,507,0,0.515123855,390,124.6304348,0,,,,,
83.51086957,125.2663043,125.2663043,0.517790664,507,0,0.517790664,390,125.2663043,0,,,,,
65.2826087,97.92391304,97.92391304,0.519634164,507,0,0.519634164,390,97.92391304,0,,,,,
55.5326087,83.29891304,83.29891304,0.521155498,507,0,0.521155498,390,83.29891304,0,,,,,
71.64130435,107.4619565,107.4619565,0.523876002,507,0,0.523876002,390,107.4619565,0,,,,,
56.80434783,85.20652174,85.20652174,0.5257374,507,0,0.5257374,390,85.20652174,0,,,,,
50.44565217,75.66847826,75.66847826,0.527079754,507,0,0.527079754,390,75.66847826,0,,,,,
